id,name,name_status,type,gender,job_id,job_name,sprite_count,states,thumb_x,thumb_y,thumb_w,thumb_h,webp,stats_status,stats_source,stats_version,canonical_item_id,canonical_name,category,subcategory,canonical_job,circle,required_level,slot,attack_element,defense_element,effect_role,acquisition,source_id,confidence,merge_status,verified_status,verified_source_date,verified_source_url,verified_notes,verified_level_req,verified_AC,verified_STR,verified_INT,verified_WIS,verified_CON,verified_DEX,verified_HIT,verified_DAM,verified_magic_def_pct,verified_ability_req,verified_HP,verified_MP,verified_magic_def,verified_enhance_0_1,verified_enhance_1_2,verified_enhance_2_3,verified_enhance_3_4,verified_enhance_4_5,source_resolved_name,name_evidence_class,name_evidence_source,candidate_name,candidate_method,candidate_confidence,candidate_peer_ids,appearance_id,external_appearance_guide,external_visual_label,full_audit_status
ww126,,UNRESOLVED,weapon,F,5.0,무도가,14,01|02,416,0,28,45,master/assets/items/weapon/ww126_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,풍선다발,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw126,126.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww127,브레이스글러브,HAR_VERIFIED,weapon,F,5.0,무도가,32,01|02|d,221,370,18,12,master/assets/items/weapon/ww127_브레이스글러브.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,브레이스글러브,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,127.0,https://daoverlord.com/guides/weapon-appearance-ids,,SOURCE_NAMED
ww128,,UNRESOLVED,weapon,F,5.0,무도가,14,01|02,49,183,23,22,master/assets/items/weapon/ww128_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,바크,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw128,128.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww129,애완검은토끼,HAR_VERIFIED,weapon,F,5.0,무도가,14,01|02,61,95,32,32,master/assets/items/weapon/ww129_애완검은토끼.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,애완검은토끼,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,129.0,https://daoverlord.com/guides/weapon-appearance-ids,,SOURCE_NAMED
ww130,,UNRESOLVED,weapon,F,5.0,무도가,212,01|02|c|d|e|f,554,356,41,13,master/assets/items/weapon/ww130_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,130.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww131,,UNRESOLVED,weapon,F,5.0,무도가,212,01|02|c|d|e|f,496,249,13,19,master/assets/items/weapon/ww131_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,131.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww132,우드하프,HAR_VERIFIED,weapon,F,5.0,무도가,18,01|02|b,596,356,11,13,master/assets/items/weapon/ww132_우드하프.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,우드하프,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,132.0,https://daoverlord.com/guides/weapon-appearance-ids,,SOURCE_NAMED
ww133,,UNRESOLVED,weapon,F,2.0,도적,42,01|02|c,693,324,35,15,master/assets/items/weapon/ww133_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,133.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww134,우드보우,HAR_VERIFIED,weapon,F,2.0,도적,38,01|e,272,270,41,18,master/assets/items/weapon/ww134_우드보우.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,우드보우,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,134.0,https://daoverlord.com/guides/weapon-appearance-ids,,SOURCE_NAMED
ww135,,UNRESOLVED,weapon,F,2.0,도적,22,01|02|f,233,383,10,10,master/assets/items/weapon/ww135_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,로운,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw135,135.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww136,골드베리하프,HAR_VERIFIED,weapon,F,2.0,도적,18,01|02|b,608,356,11,13,master/assets/items/weapon/ww136_골드베리하프.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,골드베리하프,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,136.0,https://daoverlord.com/guides/weapon-appearance-ids,,SOURCE_NAMED
ww137,,UNRESOLVED,weapon,F,2.0,도적,42,01|02|c,729,324,35,15,master/assets/items/weapon/ww137_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,137.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww138,프린세스보우,HAR_VERIFIED,weapon,F,2.0,도적,38,01|e,314,270,41,18,master/assets/items/weapon/ww138_프린세스보우.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,프린세스보우,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,138.0,https://daoverlord.com/guides/weapon-appearance-ids,,SOURCE_NAMED
ww139,,UNRESOLVED,weapon,F,2.0,도적,22,01|02|f,244,383,10,10,master/assets/items/weapon/ww139_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,샤인,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw139,139.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww140,,UNRESOLVED,weapon,F,2.0,도적,18,01|02|b,356,270,11,18,master/assets/items/weapon/ww140_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,140.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww141,본브레이크,HAR_VERIFIED,weapon,F,2.0,도적,43,01|02|c,510,249,36,19,master/assets/items/weapon/ww141_본브레이크.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,본브레이크,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,141.0,https://daoverlord.com/guides/weapon-appearance-ids,,SOURCE_NAMED
ww142,,UNRESOLVED,weapon,F,2.0,도적,38,01|e,740,183,45,21,master/assets/items/weapon/ww142_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,142.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww143,,UNRESOLVED,weapon,F,2.0,도적,22,01|02|f,639,370,11,11,master/assets/items/weapon/ww143_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,마론비쥬,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw143,143.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww144,,UNRESOLVED,weapon,F,2.0,도적,18,01|02|b,368,270,11,18,master/assets/items/weapon/ww144_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,144.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww145,다크본브레이크,HAR_VERIFIED,weapon,F,2.0,도적,43,01|02|c,547,249,36,19,master/assets/items/weapon/ww145_다크본브레이크.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,다크본브레이크,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,145.0,https://daoverlord.com/guides/weapon-appearance-ids,,SOURCE_NAMED
ww146,,UNRESOLVED,weapon,F,2.0,도적,38,01|e,786,183,45,21,master/assets/items/weapon/ww146_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,146.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww147,,UNRESOLVED,weapon,F,2.0,도적,22,01|02|f,651,370,11,11,master/assets/items/weapon/ww147_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,림피드비쥬,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw147,147.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww148,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,83,128,21,28,master/assets/items/weapon/ww148_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,148.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww149,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,735,53,23,35,master/assets/items/weapon/ww149_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,149.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww150,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,402,228,44,20,master/assets/items/weapon/ww150_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,150.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww151,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,240,370,19,12,master/assets/items/weapon/ww151_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,홀리빅토리아,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw151,151.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww152,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,260,370,19,12,master/assets/items/weapon/ww152_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,홀리넵튜나,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw152,152.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww153,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,280,370,19,12,master/assets/items/weapon/ww153_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,홀리야누시아,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw153,153.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww154,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,300,370,19,12,master/assets/items/weapon/ww154_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,홀리플루토나,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw154,154.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww155,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,765,324,25,15,master/assets/items/weapon/ww155_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,155.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww156,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,791,324,25,15,master/assets/items/weapon/ww156_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,홀리쥬노아,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw156,156.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww157,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,817,324,25,15,master/assets/items/weapon/ww157_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,홀리미네르바,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw157,157.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww158,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,843,324,25,15,master/assets/items/weapon/ww158_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,매직빅토리아,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw158,158.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww159,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,869,324,25,15,master/assets/items/weapon/ww159_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,매직넵튜나,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw159,159.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww160,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,895,324,25,15,master/assets/items/weapon/ww160_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,매직야누시아,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw160,160.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww161,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,921,324,25,15,master/assets/items/weapon/ww161_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,제조지팡이,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw161,161.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww162,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,663,370,17,11,master/assets/items/weapon/ww162_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,홀리완드,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw162,162.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww163,,UNRESOLVED,weapon,F,2.0,도적,38,01|e,447,228,44,20,master/assets/items/weapon/ww163_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,163.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww164,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,620,356,16,13,master/assets/items/weapon/ww164_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,164.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww165,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,879,0,16,44,master/assets/items/weapon/ww165_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,165.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww166,클쓰마쓰트리,HAR_VERIFIED,weapon,F,2.0,도적,14,01|02,20,0,19,52,master/assets/items/weapon/ww166_클쓰마쓰트리.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,클쓰마쓰트리,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,166.0,https://daoverlord.com/guides/weapon-appearance-ids,,SOURCE_NAMED
ww167,루루인형,HAR_VERIFIED,weapon,F,2.0,도적,11,01|02,947,324,9,15,master/assets/items/weapon/ww167_루루인형.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,루루인형,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,167.0,https://daoverlord.com/guides/weapon-appearance-ids,,SOURCE_NAMED
ww168,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,896,0,14,44,master/assets/items/weapon/ww168_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,168.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww169,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,492,228,37,20,master/assets/items/weapon/ww169_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,낚시대,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw169,169.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww170,,UNRESOLVED,weapon,F,2.0,도적,27,01|02|c,509,157,40,24,master/assets/items/weapon/ww170_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,투핸드다크크로어,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw170,170.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww171,금월도,HAR_VERIFIED,weapon,F,2.0,도적,43,01|02|c,832,183,63,21,master/assets/items/weapon/ww171_금월도.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,금월도,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,171.0,https://daoverlord.com/guides/weapon-appearance-ids,,SOURCE_NAMED
ww172,,UNRESOLVED,weapon,F,2.0,도적,43,01|02|c,896,183,63,21,master/assets/items/weapon/ww172_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,172.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww173,비파,HAR_VERIFIED,weapon,F,2.0,도적,18,01|02|b,373,289,11,17,master/assets/items/weapon/ww173_비파.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,비파,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,173.0,https://daoverlord.com/guides/weapon-appearance-ids,,SOURCE_NAMED
ww174,,UNRESOLVED,weapon,F,2.0,도적,32,01|02|04|f,960,183,15,21,master/assets/items/weapon/ww174_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,영월충,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw174,174.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww175,,UNRESOLVED,weapon,F,2.0,도적,38,01|e,380,270,42,18,master/assets/items/weapon/ww175_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,175.0,https://daoverlord.com/guides/weapon-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
ww176,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,976,183,21,21,master/assets/items/weapon/ww176_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,프로포즈의꽃다발,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw176,176.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww177,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,253,0,19,46,master/assets/items/weapon/ww177_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,노란곰돌이풍선,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw177,177.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww178,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,273,0,19,46,master/assets/items/weapon/ww178_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,초록곰돌이풍선,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw178,178.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww179,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,911,0,14,44,master/assets/items/weapon/ww179_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,다홍색풍선,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw179,179.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww180,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,926,0,14,44,master/assets/items/weapon/ww180_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,물빛풍선,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw180,180.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
ww181,,UNRESOLVED,weapon,F,2.0,도적,14,01|02,72,53,14,41,master/assets/items/weapon/ww181_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,빨간하트풍선,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mw181,181.0,https://daoverlord.com/guides/weapon-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
