Skill_ID,스킬명,직업,단계,종류,소모자원,소모량,요구Lv,요구스탯,선행/재료/Gold,Source_URL,Evidence,상태,비고,서클,행동분류,대상,사거리/범위,속성,핵심효과,발동조건/제한,숙련도/실패,선행스킬,Runtime_Data_Status,Effect_Evidence,Detail_Source_URL,검증메모,Runtime_Inclusion
SK_마법사_052,포트리스,마법사,순수1차,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,순수승급,Defense,자신,자신,,기술공격 완전 방어 계열 토글,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_001,쿠로,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,1,Heal,아군/자신,단일,,초급 단일 회복,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_002,수혈,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,1,HP Transfer / AoE Heal,주변 아군,자신 주변,,자신의 HP를 소모해 주변 인원의 HP를 회복. 사용자 기억상 회복량은 대상 체력의 약 10% 수준.,자신 HP가 소모 가능해야 함. 주변 아군 대상.,숙련도 적용,,USER_CONFIRMED,U+V,https://lod.nexon.com/Community/game/7538?Category2=1&SearchBoard=1,약 10%는 사용자 기억값이므로 [U]로 관리. 자신의 정확 HP 소모량/회복 기준(대상 최대HP인지 현재HP인지)은 미확정.,INCLUDE
SK_성직자_003,디렌토,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,1,Dispel,아군/자신,단일,,렌토 해제,렌토 상태,낮은 숙련도 실패 가능,렌토,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_004,벨라르모,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Buff,아군/자신,단일,,명중/HIT 증가 계열 축복,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_005,쿠라노,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Heal,아군/자신,단일,,쿠로 상위 단일 회복,MP 필요,낮은 숙련도 실패 가능,쿠로,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_006,디바르도,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Dispel,아군/자신,단일,,바르도 해제,바르도 상태,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_007,쿠러스,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Heal,아군/자신,단일,,저MP 단일 회복 계열,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_008,디베노모,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Dispel,아군/자신,단일,,베노미 해제,베노미 상태,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_009,에나르마,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Buff,아군/자신,단일,,DAM 증가 계열 축복,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_010,베누스티,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Excluded,-,-,,몬스터 길들이기 계열로 확인되나 PROJECT DARK 현재 런타임에서 제외.,사용자 명시적 제외 결정.,-,,EXCLUDED_BY_DESIGN,U,,Master에는 역사/추적용으로 행을 보존하되 runtime export 대상에서 제외.,EXCLUDE
SK_성직자_011,쿠라노소,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Heal,아군/자신,단일,,"3단계 단일 힐링. 쿠라노 상위. 구 자료 기준 MP 440, 99/WIS109에서 약 +4500 회복.",MP 필요,낮은 숙련도 실패 가능,쿠라노,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 기준 Lv39. 수치는 시대별 밸런스 차이 가능.,INCLUDE
SK_성직자_012,바르도,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Curse,적,단일,,"2단계 저주. AC +35, 마법방어 -10%.",저주 면역/중복 규칙 적용,낮은 숙련도 실패 가능,렌토 계열,EFFECT_VERIFIED,V/FAN,https://lod.nexon.com/community/game/7799?SearchBoard=1,성직자도 2022 보상 기준 Lv40 마법서.,INCLUDE
SK_성직자_013,홀리볼트,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,3,Magic Attack,적,단일,生/光,성직자 범용 빛 속성 공격마법.,MP 필요,숙련도 적용,홀리쇼크 계열,EFFECT_VERIFIED,O/V,https://lod.nexon.com/News/update/4933,2021 공식 업데이트에서 요구특성/선수과목 조정. 2022 보상 Lv42.,INCLUDE
SK_성직자_014,디데프레카,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,3,Dispel,아군/자신,단일,,데프레코/데프레타 저주 해제.,해당 저주 상태,숙련도 적용,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 Lv46.,INCLUDE
SK_성직자_015,쿠라누스,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,3,Group Heal,아군,그룹/범위,,"2단계 그룹힐. 쿠러스 상위, 단일 쿠라노와 유사한 회복량. 구 자료 MP 450.",그룹원/MP 필요,숙련도 적용,쿠러스+쿠라노소 계열,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2010 조건 변경: 선수과목 쿠라노소 45. 2022 보상 Lv47.,INCLUDE
SK_성직자_016,쿠랄툼,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,3,Regen Buff,자신,자신,,체력 재생력 향상,MP/지속 조건 확인,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_017,실드,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,3,Defense Buff,아군/자신,단일,,보호/방어 계열 마법,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/community/game/3411?SearchBoard=1,,INCLUDE
SK_성직자_018,콜라마,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,3,Buff,아군/자신,단일,,갑옷무장. 자료상 AC -10,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_019,수페라벨라르모,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,3,Buff,아군/자신,단일,,벨라르모 상위 HIT 버프,MP 필요,낮은 숙련도 실패 가능,벨라르모,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_020,홀리블로우,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,4,Magic Attack,적,단일,生/光,"빛 속성 3단계 공격마법. 홀리볼트 상위, 지존 이전 성직자 최상위 공격계열.",MP 필요,숙련도 적용,홀리볼트,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 Lv72.,INCLUDE
SK_성직자_021,수페라쿠라노,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,3,Heal,아군/자신,단일,,상위 단일 회복,MP 필요,낮은 숙련도 실패 가능,쿠라노,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_022,로카메아,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,4,Summon Player,그룹원,그룹원→시전자 위치,,같은 그룹의 유저를 자신의 위치로 소환.,같은 그룹/허용 지역,숙련도 적용,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 Lv75.,INCLUDE
SK_성직자_023,디프라바,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,4,Dispel,아군/자신,단일,,프라보/프라베라 저주 해제.,해당 저주 상태,숙련도 적용,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 Lv77.,INCLUDE
SK_성직자_024,리치마나,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,4,Resource Transfer,아군,단일,,그룹원의 남은 MP를 가져옴,아군 대상/MP 조건,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_025,소모니아,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,4,Summon Monster,몬스터/소환체,시전자 주변,,자신이 사냥한 하급 몬스터를 소환. 상급/특정 몬스터는 제한.,소환 가능 몬스터 조건,숙련도 적용,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 Lv78. exact 대상 필터는 별도 Monster_Master 규칙으로 분리.,INCLUDE
SK_성직자_026,디소루마,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,4,Dispel,아군/자신,단일,,소루마(동결) 해제.,소루마 상태,숙련도 적용,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 Lv79.,INCLUDE
SK_성직자_027,쿠라네라,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,4,Group Heal,아군,그룹 전체,,그룹 전체 회복 계열,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_028,호르라마,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,4,Defense Buff,아군/자신,단일,,받는 피해 감소 보호 마법,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_029,이모탈,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,4,Invulnerability,아군/자신,단일,,무적/보호 계열,MP 필요/해제 규칙 별도,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/community/game/3411?SearchBoard=1,,INCLUDE
SK_성직자_030,코마디아,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,5,Revive/Coma,아군,단일,,코마 상태 구조/회복 계열 핵심 마법,코마 대상; 1차 승급 자격 판정에 포함,승급 조건: 숙련도 MAX,,EFFECT_VERIFIED,O/V,https://lod.nexon.com/Community/game/7650?Category2=1&Page=1&SearchBoard=1,승급 필수 스킬로 공식/공식호스팅 자료 재검증,INCLUDE
SK_성직자_031,리베라토,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,성공률 기반 기술. 성공률 공식 확인 필요.,5,Dispel,대상,단일,,다수 마법 효과 해제; 이로운 효과도 해제될 수 있음,해제 가능한 효과만; 1차 승급 자격 판정에 포함,승급 조건: 숙련도 MAX,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,승급 필수 스킬로 공식/공식호스팅 자료 재검증,INCLUDE
SK_성직자_032,엑스쿠라노,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,5,Heal,아군/자신,단일,,5단계 단일 회복,MP 필요,숙련도 적용,수페라쿠라노,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_033,엑스쿠라네라,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,5,Group Heal,아군,그룹 전체,,최상위 비승급 그룹힐 계열,MP 필요,숙련도 적용,쿠라네라,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_034,리플렉토,성직자,일반,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,5,Reflect,아군/자신,단일,,마법공격 반사 계열,MP 필요,숙련도 적용,,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_035,수페라에나르마,성직자,1차승급,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,승급,Buff,아군/자신,단일,,에나르마 상위 DAM 버프,1차 승급,숙련도 적용,에나르마,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_036,엑스벨라룸,성직자,1차승급,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,승급,Buff,아군/자신,단일,,수페라벨라르모 상위 HIT 버프,1차 승급,숙련도 적용,수페라벨라르모,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_성직자_037,칸의축복,성직자,1차승급,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,승급,Magic Defense Buff,아군/자신,단일,,마법 회피/방어 증가 계열,1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_038,신의축복,성직자,1차승급,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,승급,Group Buff,아군,그룹 전체,,그룹원에게 호르라마/콜라마/엑스벨라룸/수페라에나르마 계열 일괄 부여,1차 승급,각 버프별 성공 판정 자료 존재,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_039,홀리큐어,성직자,1차승급,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,승급,Dispel,아군/자신,단일,,어둠의각인 해제,1차 승급/대상 저주,숙련도 적용,어둠의각인,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_040,홀리드래곤,성직자,순수1차,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,순수승급,Magic Burst,적,화면 전체,闇,순수 성직자 전체공격; MP 전량 소모,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_041,디렌타,성직자,순수1차,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,순수승급,Group Dispel,아군,그룹 전체,,렌토/렌티아 계열 해제,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_042,디바르데아,성직자,순수1차,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,순수승급,Group Dispel,아군,그룹 전체,,바르도/바르데아 계열 해제,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_043,디데프레타,성직자,순수1차,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,순수승급,Group Dispel,아군,그룹 전체,,데프레코/데프레타 계열 해제,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_044,디프라베라,성직자,순수1차,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,순수승급,Group Dispel,아군,그룹 전체,,프라보/프라베라 계열 해제,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_045,홀리큐레스,성직자,순수1차,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,순수승급,Group Dispel,아군,그룹 전체,,어둠의각인 계열 해제,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_046,일루메룸,성직자,순수1차,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,순수승급,Group Dispel,아군,그룹 전체,,딜루메니 해제,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_047,디나르콜룸,성직자,순수1차,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,순수승급,Group Dispel,아군,그룹 전체,,나르콜리 해제,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_048,디베노메라,성직자,순수1차,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,순수승급,Group Dispel,아군,그룹 전체,,베노미 해제,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_성직자_049,디소루메라,성직자,순수1차,마법,MP,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,순수승급,Group Dispel,아군,그룹 전체,,소루마 해제,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_무도가_001,정권,무도가,일반,기술,HP/MP/조건부 - 개별 확인,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,1,Attack,적,전방 1칸,,무도가 초기 공격기,직업 습득/지급 계열,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_무도가_002,단각,무도가,일반,기술,HP/MP/조건부 - 개별 확인,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Attack,적,전방 1칸,,발차기 공격. STR/CON 균형에 따른 위력 자료 존재,유효 대상,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_무도가_003,이형환위,무도가,일반,기술,HP/MP/조건부 - 개별 확인,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Movement Utility,대상,대상 넘어 1칸,,대상을 뛰어넘어 뒤로 이동,착지 가능 타일 필요,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_무도가_004,미종보법,무도가,일반,기술,HP/MP/조건부 - 개별 확인,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Evasion Buff,자신,자신,,회피율 증가 계열,활성/지속시간 확인 필요,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_무도가_005,양의신권,무도가,일반,기술,HP/MP/조건부 - 개별 확인,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Passive/Attack,적,기본공격 연동,,더블어택 계열 2타,기본공격 입력,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_무도가_006,통배권,무도가,일반,기술,HP/MP/조건부 - 개별 확인,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,2,Poison Attack,적,근접 단일,,공격과 함께 지속 피해/중독,유효 대상/면역,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_무도가_007,붕각,무도가,일반,기술,HP/MP/조건부 - 개별 확인,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,3,Attack,적,전방 1칸,,단각 상위 발차기. STR/CON 균형 영향,유효 대상,숙련도 적용,단각,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_무도가_008,경신공,무도가,일반,기술,HP/MP/조건부 - 개별 확인,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,3,Movement Buff,자신,자신,,이동속도 증가 의도. 현재/버전별 실제 효과 차이 자료 존재,버전 정책 필요,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_무도가_009,백보신권,무도가,일반,기술,HP/MP/조건부 - 개별 확인,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,3,Attack,적,전방 3칸,,윈드블레이드와 동일한 전방 3칸 공격,유효 대상,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_무도가_010,일음지,무도가,일반,기술,HP/MP/조건부 - 개별 확인,,,,,https://lod.nexon.com/info/guide/82293,O/V,CONFIRMED_NAME,,3,Blind Attack,적,전방 1칸,,대상에게 실명/딜루메니 효과,유효 대상,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
